city,long,lat
MONTFORT-L'AMAURY,1.815425,48.772563
MONTIGNY-LE-BRETONNEUX,2.031426,48.7664649
BAILLY,2.080901,48.8366339
MORAINVILLIERS,1.93633,48.92903
MOUSSEAUX-SUR-SEINE,1.648859,49.043743
MULCENT,1.651792,48.878825
MUREAUX,1.912178,48.990181
NEAUPHLE-LE-CHATEAU,1.898749,48.813651
NEAUPHLE-LE-VIEUX,1.863168,48.814745
NEAUPHLETTE,1.527162,48.93044
NEZEL,1.839768,48.942757
NOISY-LE-ROI,2.064579,48.843815
OINVILLE-SUR-MONTCIENT,1.852215,49.029116
ORCEMONT,1.811101,48.592524
ORGERUS,1.700769,48.83858
ORGEVAL,1.96978,48.918524
ORPHIN,1.781585,48.578576
ORSONVILLE,1.836418,48.476502
ORVILLIERS,1.642373,48.8587459
OSMOY,1.715326,48.862447
PARAY-DOUAVILLE,1.876396,48.463315
BAZAINVILLE,1.666898,48.80395
PECQ,2.106434,48.897267
PERDREAUVILLE,1.626756,48.966914
PERRAY-EN-YVELINES,1.847679,48.696146
BAZEMONT,1.86644,48.927866
PLAISIR,1.949075,48.817223
POIGNY-LA-FORET,1.753298,48.67627
POISSY,2.046982,48.929584
PONTHEVRARD,1.911544,48.552612
ACHERES,2.0700219,48.960796
BAZOCHES-SUR-GUYONNE,1.859988,48.778374
PORCHEVILLE,1.776713,48.971683
PORT-MARLY,2.110156,48.880777
PORT-VILLEZ,1.5235129,49.061904
PRUNAY-LE-TEMPLE,1.6735549,48.861682
PRUNAY-EN-YVELINES,1.796312,48.52863
QUEUE-LES-YVELINES,1.765638,48.805027
RAIZEUX,1.68241,48.623856
RAMBOUILLET,1.829079,48.643868
RENNEMOULIN,2.042745,48.834453
RICHEBOURG,1.636605,48.823057
ROCHEFORT-EN-YVELINES,1.988701,48.584928
ROCQUENCOURT,2.1107619,48.837144
ROLLEBOISE,1.601097,49.01926
BEHOUST,1.721699,48.830272
ROSAY,1.679647,48.915291
ROSNY-SUR-SEINE,1.633063,49.000847
SAILLY,1.804241,49.042131
SAINT-ARNOULT-EN-YVELINES,1.940096,48.571308
SAINT-CYR-L'ECOLE,2.0657,48.806421
SAINT-FORGET,1.9969,48.7083
SAINT-GERMAIN-DE-LA-GRANGE,1.898947,48.833685
SAINT-GERMAIN-EN-LAYE,2.093761,48.898908
SAINT-HILARION,1.733458,48.620028
SAINT-ILLIERS-LA-VILLE,1.543047,48.9779259
SAINT-ILLIERS-LE-BOIS,1.507599,48.957878
SAINT-LAMBERT,2.0208499,48.731672
SAINT-LEGER-EN-YVELINES,1.763963,48.721261
SAINT-MARTIN-DE-BRETHENCOURT,1.928552,48.509194
SAINT-MARTIN-DES-CHAMPS,1.717082,48.881815
SAINT-MARTIN-LA-GARENNE,1.68857,49.040163
SAINTE-MESME,1.960962,48.531548
BENNECOURT,1.570031,49.04134
SAINT-NOM-LA-BRETECHE,2.017617,48.856631
SAINT-REMY-LES-CHEVREUSE,2.07177,48.704527
SAINT-REMY-L'HONORE,1.874425,48.754606
SARTROUVILLE,2.158431,48.941106
SAULX-MARCHAIS,1.837164,48.837981
SENLISSE,1.981015,48.686739
SEPTEUIL,1.680616,48.892612
SOINDRES,1.6751259,48.95746
ADAINVILLE,1.652938,48.722747
SONCHAMP,1.876454,48.576346
TACOIGNIERES,1.67427,48.835766
TARTRE-GAUDRAN,1.6027579,48.69757
TERTRE-SAINT-DENIS,1.6114679,48.94147
TESSANCOURT-SUR-AUBETTE,1.921064,49.025506
THIVERVAL-GRIGNON,1.9177,48.849581
THOIRY,1.794903,48.865263
TILLY,1.575533,48.881929
BEYNES,1.874855,48.852845
TRAPPES,2.001844,48.776731
TREMBLAY-SUR-MAULDRE,1.878826,48.771953
TRIEL-SUR-SEINE,2.005531,48.989382
VAUX-SUR-SEINE,1.965047,49.009778
VELIZY-VILLACOUBLAY,2.190408,48.787899
VERNEUIL-SUR-SEINE,1.975419,48.979317
VERNOUILLET,1.983023,48.973699
VERRIERE,1.949322,48.7550809
VERSAILLES,2.130122,48.801408
VERT,1.692156,48.941224
VESINET,2.134716,48.894198
VICQ,1.834947,48.815278
VIEILLE-EGLISE-EN-YVELINES,1.875431,48.67022
VILLENEUVE-EN-CHEVRIE,1.527883,49.0146609
VILLENNES-SUR-SEINE,1.997421,48.937191
VILLEPREUX,2.005269,48.8301019
VILLETTE,1.69235,48.925588
BLARU,1.478589,49.048357
VILLIERS-LE-MAHIEU,1.772269,48.860204
VILLIERS-SAINT-FREDERIC,1.891563,48.819381
VIROFLAY,2.173231,48.79966
VOISINS-LE-BRETONNEUX,2.049289,48.760057
AIGREMONT,2.019584,48.903646
BOINVILLE-EN-MANTOIS,1.756904,48.9302319
BOINVILLE-LE-GAILLARD,1.869763,48.491591
BOINVILLIERS,1.6630259,48.923539
BOIS-D'ARCY,2.022188,48.80598
BOISSETS,1.581036,48.8616249
BOISSIERE-ECOLE,1.647959,48.680797
BOISSY-MAUVOISIN,1.583041,48.969146
BOISSY-SANS-AVOIR,1.794366,48.820358
BONNELLES,2.028108,48.618315
BONNIERES-SUR-SEINE,1.578521,49.037452
ALLAINVILLE,1.897552,48.456766
BOUAFLE,1.901421,48.968665
BOUGIVAL,2.138909,48.862754
BOURDONNE,1.663117,48.757209
ABBEVILLE-LA-RIVIERE,2.167515,48.346479
BOUVILLE,2.275004,48.431671
BRETIGNY-SUR-ORGE,2.30604,48.611486
BREUILLET,2.17112,48.566131
BREUX-JOUY,2.1779,48.5614
BRIERES-LES-SCELLES,2.139139,48.457707
BRIIS-SOUS-FORGES,2.123584,48.62436
BROUY,2.279372,48.316603
BRUNOY,2.504543,48.698071
BRUYERES-LE-CHATEL,2.192499,48.593388
BUNO-BONNEVAUX,2.3914399,48.378686
BURES-SUR-YVETTE,2.163977,48.696893
CERNY,2.328345,48.47538
CHALO-SAINT-MARS,2.067146,48.426587
CHALOU-MOULINEUX,2.022571,48.383727
CHAMARANDE,2.220898,48.516505
CHAMPCUEIL,2.445028,48.515058
CHAMPLAN,2.277442,48.708249
CHAMPMOTTEUX,2.321098,48.342977
CHATIGNONVILLE,1.929521,48.46862
CHAUFFOUR-LES-ETRECHY,2.168702,48.50355
CHEPTAINVILLE,2.275989,48.547175
CHEVANNES,2.438571,48.533959
ANGERVILLE,1.998318,48.311206
CHILLY-MAZARIN,2.310271,48.705134
ANGERVILLIERS,2.055701,48.59272
CORBEIL-ESSONNES,2.474805,48.6102599
CORBREUSE,1.960147,48.495968
COUDRAY-MONTCEAUX,2.485767,48.565903
COURANCES,2.4748275,48.4403861
COURCOURONNES,2.407091,48.617871
COURDIMANCHE-SUR-ESSONNE,2.378623,48.41717
COURSON-MONTELOUP,2.14371,48.598137
CROSNE,2.461891,48.720171
DANNEMOIS,2.474807,48.452186
D'HUISON-LONGUEVILLE,2.3229289,48.454747
DOURDAN,2.0152549,48.529171
DRAVEIL,2.408154,48.685388
ECHARCON,2.404385,48.570058
EGLY,2.222247,48.580216
ARPAJON,2.246237,48.589172
EPINAY-SOUS-SENART,2.515825,48.693052
EPINAY-SUR-ORGE,2.323859,48.672714
ARRANCOURT,2.161541,48.342037
ESTOUCHES,2.134089,48.302104
ETAMPES,2.16142,48.434416
ETIOLLES,2.47773,48.634545
ETRECHY,2.190566,48.493478
EVRY,2.441782,48.629828
FERTE-ALAIS,2.348072,48.481582
FLEURY-MEROGIS,2.36675,48.630742
FONTAINE-LA-RIVIERE,2.150776,48.357909
FONTENAY-LES-BRIIS,2.155453,48.619736
FONTENAY-LE-VICOMTE,2.399658,48.547372
FORET-LE-ROI,2.046166,48.477907
FORET-SAINTE-CROIX,2.23006,48.384305
FORGES-LES-BAINS,2.099319,48.628213
ATHIS-MONS,2.38479,48.7092979
GIF-SUR-YVETTE,2.134078,48.701844
GIRONVILLE-SUR-ESSONNE,2.380786,48.37227
GOMETZ-LA-VILLE,2.126976,48.671414
GOMETZ-LE-CHATEL,2.139637,48.678995
GRANGES-LE-ROI,2.019845,48.503453
GRIGNY,2.385166,48.656473
GUIBEVILLE,2.271401,48.566984
GUIGNEVILLE-SUR-ESSONNE,2.355061,48.473095
GUILLERVAL,2.102564,48.364606
IGNY,2.2228629,48.73753
ITTEVILLE,2.339731,48.514297
JANVILLE-SUR-JUINE,2.259886,48.513508
JANVRY,2.153917,48.647665
JUVISY-SUR-ORGE,2.37216,48.691738
LARDY,2.265141,48.520586
LEUDEVILLE,2.329141,48.572629
LEUVILLE-SUR-ORGE,2.263801,48.616053
LIMOURS,2.077934,48.645465
LINAS,2.267328,48.631625
LISSES,2.425046,48.597094
LONGJUMEAU,2.305675,48.692252
LONGPONT-SUR-ORGE,2.285823,48.639013
AUTHON-LA-PLAINE,1.95738,48.45134
MAISSE,2.377065,48.3942989
MARCOUSSIS,2.2298809,48.642446
AUVERNAUX,2.496204,48.528753
MAROLLES-EN-BEAUCE,2.2016589,48.374862
MAROLLES-EN-HUREPOIX,2.299143,48.564084
MASSY,2.27137,48.730756
MAUCHAMPS,2.197565,48.528751
AUVERS-SAINT-GEORGES,2.217642,48.492926
MENNECY,2.434436,48.566784
MEREVILLE,2.093772,48.31597
MEROBERT,2.0049579,48.416447
MESPUITS,2.27594,48.357671
MILLY-LA-FORET,2.468334,48.403304
MOIGNY-SUR-ECOLE,2.457289,48.433029
AVRAINVILLE,2.246488,48.56214
MOLIERES,2.068394,48.6724279
MONDEVILLE,2.416144,48.490269
MONNERVILLE,2.043955,48.346163
MONTGERON,2.4604529,48.703859
MONTLHERY,2.271502,48.638324
MORANGIS,2.336018,48.7022059
MORIGNY-CHAMPIGNY,2.181743,48.446833
MORSANG-SUR-ORGE,2.345709,48.661766
MORSANG-SUR-SEINE,2.493202,48.570649
BALLAINVILLIERS,2.29537,48.67509
NAINVILLE-LES-ROCHES,2.494361,48.505248
BALLANCOURT-SUR-ESSONNE,2.388169,48.524552
NORVILLE,2.26603,48.583018
NOZAY,2.242762,48.660155
OLLAINVILLE,2.220474,48.591234
ONCY-SUR-ECOLE,2.475284,48.381548
ORMOY,2.446631,48.57614
ORMOY-LA-RIVIERE,2.149163,48.404081
BAULNE,2.35972,48.492306
ORSAY,2.189617,48.697161
ORVEAU,2.296942,48.448853
PALAISEAU,2.245748,48.714509
PARAY-VIEILLE-POSTE,2.362614,48.712928
PECQUEUSE,2.050281,48.6466629
PLESSIS-PATE,2.325475,48.612129
PLESSIS-SAINT-BENOIST,2.005134,48.4449759
PRUNAY-SUR-ESSONNE,2.373934,48.356927
PUISELET-LE-MARAIS,2.262666,48.404684
PUSSAY,1.993903,48.349935
QUINCY-SOUS-SENART,2.540747,48.671191
RICHARVILLE,2.002233,48.469709
RIS-ORANGIS,2.410451,48.645663
ROINVILLE,2.047055,48.531122
ROINVILLIERS,2.24126,48.356353
SACLAS,2.126845,48.360987
SACLAY,2.180034,48.73668
SAINT-AUBIN,2.142002,48.714028
SAINT-CHERON,2.128082,48.551204
SAINT-CYR-LA-RIVIERE,2.148859,48.354666
SAINT-CYR-SOUS-DOURDAN,2.04271,48.56331
SAINT-ESCOBILLE,1.966988,48.429887
SAINTE-GENEVIEVE-DES-BOIS,2.326838,48.642943
SAINT-GERMAIN-LES-ARPAJON,2.2554979,48.594204
SAINT-GERMAIN-LES-CORBEIL,2.492031,48.627498
SAINT-HILAIRE,2.07592,48.433465
SAINT-JEAN-DE-BEAUREGARD,2.1635761,48.6611603
SAINT-MAURICE-MONTCOURONNE,2.125295,48.581874
SAINT-MICHEL-SUR-ORGE,2.312884,48.63264
SAINT-PIERRE-DU-PERRAY,2.4952,48.6123
SAINTRY-SUR-SEINE,2.4929009,48.5962419
SAINT-SULPICE-DE-FAVIERES,2.178774,48.540321
SAINT-VRAIN,2.334588,48.5416979
SAINT-YON,2.183599,48.5601429
SAULX-LES-CHARTREUX,2.264733,48.686895
SAVIGNY-SUR-ORGE,2.349282,48.6851259
SERMAISE,2.080612,48.53667
SOISY-SUR-ECOLE,2.497111,48.4749679
SOISY-SUR-SEINE,2.453747,48.649862
SOUZY-LA-BRICHE,2.171272,48.535729
CONGERVILLE-THIONVILLE,1.990539,48.385218
TIGERY,2.503193,48.645389
TORFOU,2.226808,48.530867
VALPUISEAUX,2.305556,48.396307
VAL-SAINT-GERMAIN,2.059947,48.565612
VARENNES-JARCY,2.559778,48.678501
VAUGRIGNEUSE,2.120103,48.603098
VAUHALLAN,2.207353,48.734116
VAYRES-SUR-ESSONNE,2.353441,48.437736
BIEVRES,2.214436,48.754517
VERRIERES-LE-BUISSON,2.266838,48.746318
VERT-LE-GRAND,2.359131,48.5732039
VERT-LE-PETIT,2.366759,48.5508359
VIDELLES,2.431015,48.464707
VIGNEUX-SUR-SEINE,2.416924,48.700094
VILLABE,2.454831,48.589494
VILLEBON-SUR-YVETTE,2.236654,48.6964029
VILLECONIN,2.123585,48.514059
VILLE-DU-BOIS,2.2688259,48.661072
VILLEJUST,2.236585,48.682353
VILLEMOISSON-SUR-ORGE,2.329818,48.659906
BLANDY,2.257042,48.313335
VILLENEUVE-SUR-AUVERS,2.248821,48.4743799
VILLIERS-LE-BACLE,2.125206,48.725782
VILLIERS-SUR-ORGE,2.2994659,48.660053
VIRY-CHATILLON,2.375902,48.666218
WISSOUS,2.3278249,48.730843
BOIGNEVILLE,2.37142,48.334618
YERRES,2.490967,48.712858
ULIS,2.16647,48.6792779
BOIS-HERPIN,2.234933,48.369762
BOISSY-LA-RIVIERE,2.15571,48.3754
BOISSY-LE-CUTTE,2.28207,48.469389
BOISSY-LE-SEC,2.090178,48.480713
BOISSY-SOUS-SAINT-YON,2.209448,48.556569
BONDOUFLE,2.376663,48.612707
BOULLAY-LES-TROUX,2.046128,48.676402
BOURAY-SUR-JUINE,2.299391,48.520637
BOUSSY-SAINT-ANTOINE,2.530174,48.6892489
BOUTERVILLIERS,2.056351,48.452677
BOUTIGNY-SUR-ESSONNE,2.380786,48.437362
BOULOGNE-BILLANCOURT,2.237803,48.84325
BOURG-LA-REINE,2.316374,48.780454
CHATENAY-MALABRY,2.270748,48.771896
ANTONY,2.302553,48.759255
CHATILLON,2.289387,48.804689
CHAVILLE,2.192418,48.808026
CLAMART,2.257289,48.799815
CLICHY,2.304768,48.904526
COLOMBES,2.248307,48.931179
COURBEVOIE,2.25929,48.900552
FONTENAY-AUX-ROSES,2.287181,48.789776
GARCHES,2.188703,48.846066
GARENNE-COLOMBES,2.244085,48.906535
GENNEVILLIERS,2.293275,48.925525
ASNIERES-SUR-SEINE,2.285369,48.914155
ISSY-LES-MOULINEAUX,2.2743419,48.8245306
LEVALLOIS-PERRET,2.287864,48.893217
MALAKOFF,2.2977599,48.817275
MARNES-LA-COQUETTE,2.162314,48.833108
MEUDON,2.23847,48.812995
MONTROUGE,2.317384,48.816363
NANTERRE,2.215331,48.892423
NEUILLY-SUR-SEINE,2.26851,48.884831
PLESSIS-ROBINSON,2.266257,48.780426
PUTEAUX,2.23964,48.884748
RUEIL-MALMAISON,2.17693,48.882767
SAINT-CLOUD,2.208115,48.847647
BAGNEUX,2.31002,48.796696
SCEAUX,2.295092,48.778016
SEVRES,2.2154219,48.82427
SURESNES,2.219033,48.869798
VANVES,2.288405,48.822484
VAUCRESSON,2.1624469,48.84389
VILLE-D'AVRAY,2.181255,48.822936
VILLENEUVE-LA-GARENNE,2.324789,48.936616
BOIS-COLOMBES,2.269675,48.917402
AUBERVILLIERS,2.384049,48.912259
BONDY,2.481875,48.906008
BOURGET,2.425377,48.936752
CLICHY-SOUS-BOIS,2.546147,48.910899
COUBRON,2.577531,48.91625
COURNEUVE,2.398701,48.931422
DRANCY,2.445676,48.924298
DUGNY,2.416983,48.952179
EPINAY-SUR-SEINE,2.314739,48.955735
GAGNY,2.536518,48.8849159
GOURNAY-SUR-MARNE,2.575786,48.862978
ILE-SAINT-DENIS,2.336901,48.932535
LILAS,2.419452,48.881935
LIVRY-GARGAN,2.536118,48.91923
MONTFERMEIL,2.570773,48.902029
MONTREUIL,2.448451,48.863812
NEUILLY-PLAISANCE,2.509142,48.865205
AULNAY-SOUS-BOIS,2.497115,48.940974
NEUILLY-SUR-MARNE,2.528373,48.856898
NOISY-LE-GRAND,2.55261,48.848579
NOISY-LE-SEC,2.458625,48.892489
PANTIN,2.40963,48.894533
PAVILLONS-SOUS-BOIS,2.504403,48.90852
PIERREFITTE-SUR-SEINE,2.364077,48.967903
BAGNOLET,2.4234589,48.870364
PRE-SAINT-GERVAIS,2.40557,48.885063
RAINCY,2.5231119,48.897386
ROMAINVILLE,2.435048,48.886112
ROSNY-SOUS-BOIS,2.485932,48.875661
SAINT-DENIS,2.357443,48.936181
BLANC-MESNIL,2.46436,48.941345
SAINT-OUEN,2.333764,48.911856
SEVRAN,2.538716,48.93897
STAINS,2.384703,48.955387
TREMBLAY-EN-FRANCE,2.557211,48.979952
VAUJOURS,2.579918,48.9318839
VILLEMOMBLE,2.505069,48.886727
VILLEPINTE,2.542867,48.960226
VILLETANEUSE,2.347354,48.963476
BOBIGNY,2.439712,48.908612
ABLON-SUR-SEINE,2.422815,48.723604
BONNEUIL-SUR-MARNE,2.487765,48.774755
BRY-SUR-MARNE,2.5236489,48.834913
CACHAN,2.331433,48.791855
CHAMPIGNY-SUR-MARNE,2.515556,48.817049
CHARENTON-LE-PONT,2.4158559,48.819918
CHENNEVIERES-SUR-MARNE,2.53507,48.796124
ALFORTVILLE,2.422317,48.80093
CHEVILLY-LARUE,2.350648,48.767811
CHOISY-LE-ROI,2.4088759,48.762541
CRETEIL,2.455572,48.790367
ARCUEIL,2.334955,48.80486
FONTENAY-SOUS-BOIS,2.475907,48.851542
FRESNES,2.326243,48.757205
GENTILLY,2.344688,48.8138999
HAY-LES-ROSES,2.338084,48.7789659
BOISSY-SAINT-LEGER,2.514487,48.750043
IVRY-SUR-SEINE,2.38822,48.813055
JOINVILLE-LE-PONT,2.472043,48.821267
KREMLIN-BICETRE,2.356972,48.810108
LIMEIL-BREVANNES,2.492154,48.7461849
MAISONS-ALFORT,2.429443,48.801148
MANDRES-LES-ROSES,2.5460029,48.705816
MAROLLES-EN-BRIE,2.551714,48.73421
NOGENT-SUR-MARNE,2.481699,48.837631
NOISEAU,2.553189,48.774689
ORLY,2.401373,48.745193
ORMESSON-SUR-MARNE,2.541046,48.785694
PERIGNY,2.550822,48.695282
PERREUX-SUR-MARNE,2.504038,48.841386
PLESSIS-TREVISE,2.573903,48.808589
QUEUE-EN-BRIE,2.5754929,48.790857
RUNGIS,2.349936,48.749358
SAINT-MANDE,2.4178639,48.842832
SAINT-MAUR-DES-FOSSES,2.485429,48.8029439
SAINT-MAURICE,2.423655,48.8205669
SANTENY,2.572804,48.725288
SUCY-EN-BRIE,2.520598,48.768866
THIAIS,2.387405,48.760344
VALENTON,2.459965,48.749736
VILLECRESNES,2.5310419,48.720478
VILLEJUIF,2.359279,48.792716
VILLENEUVE-LE-ROI,2.407557,48.732026
VILLENEUVE-SAINT-GEORGES,2.447488,48.7305769
VILLIERS-SUR-MARNE,2.546798,48.825787
VINCENNES,2.4394969,48.847759
VITRY-SUR-SEINE,2.39851,48.792001
BRAY-ET-LU,1.661194,49.139487
BREANCON,2.019796,49.142189
AMBLEVILLE,1.697436,49.150717
BRIGNANCOURT,1.943762,49.1374179
BRUYERES-SUR-OISE,2.331063,49.157651
BUHY,1.692491,49.1929749
AMENUCOURT,1.64178,49.106189
BUTRY-SUR-OISE,2.195376,49.085028
CERGY,2.060325,49.035617
CHAMPAGNE-SUR-OISE,2.2350979,49.136089
CHAPELLE-EN-VEXIN,1.732004,49.183202
ANDILLY,2.303938,49.008628
CHARMONT,1.790172,49.135382
CHARS,1.937421,49.1604529
CHATENAY-EN-FRANCE,2.459475,49.06751
CHAUMONTEL,2.435195,49.129496
CHAUSSY,1.693459,49.122282
CHAUVRY,2.270137,49.055486
CHENNEVIERES-LES-LOUVRES,2.551651,49.045045
CHERENCE,1.678023,49.091132
CLERY-EN-VEXIN,1.853327,49.132675
COMMENY,1.886637,49.127099
CONDECOURT,1.941515,49.039605
CORMEILLES-EN-PARISIS,2.201292,48.973526
CORMEILLES-EN-VEXIN,2.021989,49.116418
ARGENTEUIL,2.2489499,48.947411
COURCELLES-SUR-VIOSNE,2.0046149,49.0775379
COURDIMANCHE,2.001199,49.034807
ARNOUVILLE,2.423662,48.980312
DEUIL-LA-BARRE,2.3272339,48.975751
DOMONT,2.326213,49.030343
ABLEIGES,1.981849,49.090358
EAUBONNE,2.2779189,48.992128
ECOUEN,2.378926,49.018834
ENGHIEN-LES-BAINS,2.3034849,48.9708759
ENNERY,2.108623,49.080177
EPIAIS-LES-LOUVRES,2.5569,49.031777
EPIAIS-RHUS,2.064914,49.12338
EPINAY-CHAMPLATREUX,2.414001,49.08507
ERAGNY,2.094985,49.02458
ERMONT,2.258451,48.989071
EZANVILLE,2.360491,49.038069
ARRONVILLE,2.114574,49.182249
ARTHIES,1.788784,49.094772
FONTENAY-EN-PARISIS,2.4513189,49.05297
FOSSES,2.515927,49.098699
FRANCONVILLE,2.229632,48.986011
FREMAINVILLE,1.866658,49.065909
FREMECOURT,1.997904,49.120282
FREPILLON,2.208852,49.051616
FRETTE-SUR-SEINE,2.178638,48.979897
FROUVILLE,2.151293,49.148555
GADANCOURT,1.863349,49.103097
ASNIERES-SUR-OISE,2.365054,49.138681
GARGES-LES-GONESSE,2.400724,48.97178
GENAINVILLE,1.753743,49.125094
GENICOURT,2.065229,49.08865
GONESSE,2.460589,48.984332
ATTAINVILLE,2.350381,49.062261
GOUSSAINVILLE,2.471236,49.030467
GOUZANGREZ,1.908098,49.11484
GRISY-LES-PLATRES,2.05026,49.130277
GROSLAY,2.350813,48.9857609
GUIRY-EN-VEXIN,1.85574,49.114786
HARAVILLIERS,2.055066,49.17334
HAUTE-ISLE,1.658152,49.0832
HEAULME,1.999646,49.167149
HEDOUVILLE,2.169909,49.154803
HERBLAY,2.165493,48.990006
HEROUVILLE,2.128767,49.100706
HODENT,1.767704,49.145031
ISLE-ADAM,2.217872,49.112288
JAGNY-SOUS-BOIS,2.443311,49.078067
JOUY-LE-MOUTIER,2.047209,49.015695
LABBEVILLE,2.143885,49.1357519
LASSY,2.444794,49.096791
LIVILLIERS,2.093464,49.100733
LONGUESSE,1.926149,49.062112
LOUVRES,2.506288,49.043002
LUZARCHES,2.421995,49.112677
MAFFLIERS,2.306934,49.077363
MAGNY-EN-VEXIN,1.787148,49.1517259
MAREIL-EN-FRANCE,2.425466,49.069364
MARGENCY,2.28818,49.002062
MARINES,1.982861,49.1452219
MARLY-LA-VILLE,2.499747,49.079367
MAUDETOUR-EN-VEXIN,1.77588,49.100119
MENOUVILLE,2.110027,49.149529
MENUCOURT,1.98347,49.024581
AUVERS-SUR-OISE,2.17081,49.070852
MERIEL,2.205492,49.077124
MERY-SUR-OISE,2.184997,49.064451
MESNIL-AUBRY,2.393241,49.053038
AVERNES,1.871917,49.087046
MOISSELLES,2.341234,49.046168
BAILLET-EN-FRANCE,2.303016,49.058833
MONTGEROULT,2.006043,49.081586
MONTIGNY-LES-CORMEILLES,2.187929,48.987412
MONTLIGNON,2.290857,49.016234
MONTMAGNY,2.34408,48.97088
MONTMORENCY,2.321878,48.989778
MONTREUIL-SUR-EPTE,1.678949,49.17597
MONTSOULT,2.311955,49.068782
MOURS,2.264505,49.131806
MOUSSY,1.913434,49.1351129
NERVILLE-LA-FORET,2.278096,49.089788
NESLES-LA-VALLEE,2.169665,49.128845
NEUILLY-EN-VEXIN,1.978021,49.168749
NEUVILLE-SUR-OISE,2.063418,49.017179
NOINTEL,2.293932,49.130715
NOISY-SUR-OISE,2.331174,49.136114
NUCOURT,1.862136,49.161966
BANTHELU,1.815097,49.127131
OMERVILLE,1.718722,49.1395849
OSNY,2.062715,49.0700239
PARMAIN,2.208519,49.113904
PERCHAY,1.932449,49.110599
PERSAN,2.269571,49.152233
PIERRELAYE,2.1547299,49.022697
PISCOP,2.345221,49.017897
PLESSIS-BOUCHARD,2.234035,49.003807
PLESSIS-GASSOT,2.413923,49.033972
PLESSIS-LUZARCHES,2.453775,49.095921
PONTOISE,2.100645,49.050966
PRESLES,2.293002,49.112546
PUISEUX-EN-FRANCE,2.5010469,49.057229
BEAUCHAMP,2.191521,49.015751
PUISEUX-PONTOISE,2.018005,49.063705
BEAUMONT-SUR-OISE,2.284601,49.141551
ROCHE-GUYON,1.629129,49.080652
ROISSY-EN-FRANCE,2.516978,49.00363
RONQUEROLLES,2.220187,49.167308
SAGY,1.950305,49.0496089
SAINT-BRICE-SOUS-FORET,2.356007,48.999429
BELLAY-EN-VEXIN,1.889214,49.1512079
SAINT-CLAIR-SUR-EPTE,1.679768,49.20673
SAINT-CYR-EN-ARTHIES,1.744319,49.061662
BELLEFONTAINE,2.465854,49.097471
SAINT-GERVAIS,1.756873,49.165483
SAINT-GRATIEN,2.286571,48.970259
BELLOY-EN-FRANCE,2.3716529,49.093886
SAINT-LEU-LA-FORET,2.247531,49.019157
SAINT-MARTIN-DU-TERTRE,2.35001,49.107764
SAINT-OUEN-L'AUMONE,2.105287,49.04313
SAINT-PRIX,2.262489,49.006469
BERNES-SUR-OISE,2.30078,49.166048
SAINT-WITZ,2.567086,49.091281
SANNOIS,2.256869,48.970782
SANTEUIL,1.9511398,49.1260403
SARCELLES,2.378493,48.997347
BERVILLE,2.0726619,49.191619
SERAINCOURT,1.865539,49.035358
SEUGY,2.394678,49.121705
SOISY-SOUS-MONTMORENCY,2.299731,48.988506
BESSANCOURT,2.216363,49.038027
SURVILLIERS,2.542967,49.099034
TAVERNY,2.223507,49.027441
BETHEMONT-LA-FORET,2.249156,49.051392
THEMERICOURT,1.904394,49.091357
THEUVILLE,2.0721759,49.155902
THILLAY,2.468417,49.007159
US,1.959952,49.105077
VALLANGOUJARD,2.114265,49.137678
VALMONDOIS,2.190744,49.097092
BEZONS,2.215847,48.925687
VAUDHERLAND,2.4868929,49.000955
VAUREAL,2.023163,49.029373
VEMARS,2.568682,49.068678
VETHEUIL,1.709642,49.061864
VIARMES,2.3694829,49.125732
VIENNE-EN-ARTHIES,1.733372,49.06621
VIGNY,1.933439,49.0834819
VILLAINES-SOUS-BOIS,2.357047,49.0763589
VILLERON,2.541795,49.057372
VILLERS-EN-ARTHIES,1.732109,49.086358
VILLIERS-ADAM,2.235,49.068338
VILLIERS-LE-BEL,2.387981,49.007379
VILLIERS-LE-SEC,2.384715,49.073763
WY-DIT-JOLI-VILLAGE,1.836178,49.102722
BOISEMONT,2.002694,49.018472
BOISSY-L'AILLERIE,2.032325,49.083897
AINCOURT,1.771272,49.073261
BONNEUIL-EN-FRANCE,2.431311,48.974259
BOUFFEMONT,2.307852,49.043675
BOUQUEVAL,2.424622,49.024491
ARREMBECOURT,4.59846,48.54253
CLEREY,4.191379,48.208644
COCLOIS,4.337872,48.472781
COLOMBE-LA-FOSSE,4.789752,48.263999
COLOMBE-LE-SEC,4.7968909,48.25562
CORMOST,4.135991,48.1680149
COURCELLES-SUR-VOIRE,4.540002,48.470857
COURCEROY,3.412611,48.4657849
COURSAN-EN-OTHE,3.83945,48.0709019
COURTAOULT,3.863056,48.023243
COURTENOT,4.304922,48.148324
ARRENTIERES,4.740644,48.262818
COURTERANGES,4.238705,48.26705
COURTERON,4.444191,48.020304
COUSSEGREY,4.0175,47.9526449
COUVIGNON,4.650342,48.207229
CRANCEY,3.638379,48.519036
CRENEY-PRES-TROYES,4.12599,48.332463
CRESANTIGNES,4.020401,48.141936
CRESPY-LE-NEUF,4.594686,48.397955
CROUTES,3.864548,47.996979
CUNFIN,4.667782,48.040692
ARSONVAL,4.649023,48.268341
CUSSANGY,4.096183,48.0210549
DAMPIERRE,4.368317,48.5511
DAVREY,3.947506,48.051687
